symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,messageBoardId,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
0P00016OEE.F,KSC,2022-03-14 00:00:00,32400000,Fidelity Funds - Global Hybrids Bond Fund Y-Acc-EUR,1,,MUTUALFUND,Fidelity Funds - Global Hybrids,0P00016OEE.F,Asia/Seoul,KST,0P00016OEE.F,0a43e592-f4e1-3d05-8ffe-e11c69fbcb72
0P00016P70.F,FRA,2022-03-14 07:00:00,3600000,Multi-Strategy Portfolio MSP Balanced P Dis EUR,1,,MUTUALFUND,Multi-Strategy Portfolio MSP Ba,0P00016P70.F,Europe/Berlin,CET,0P00016P70.F,38b6df4f-767c-37d7-bdf3-9f8edeeab61f
0P00016V7G.TO,TOR,2018-01-02 14:30:00,-18000000,GWL Uncons Fixed Income (M) 75/75 (PS2),1,,MUTUALFUND,GWL Uncons Fixed Income (M) 75/,0P00016V7G.TO,America/Toronto,EST,0P00016V7G.TO,58accda4-98e4-372e-9056-a00c16bf7417
0P00016XCL,PNK,2020-02-11 14:30:00,-18000000,RBC U.S. Equity Fund O,1,,MUTUALFUND,RBC U.S. Equity Fund O,0P00016XCL,America/New_York,EST,0P00016XCL,d7242a7f-83f3-37ee-935c-38309f64537d
0P00016ZR9,PNK,2022-03-14 13:30:00,-18000000,Calypso Fund I T,1,,MUTUALFUND,Calypso Fund I T,0P00016ZR9,America/New_York,EST,0P00016ZR9,24e67ad0-a856-3443-b9b1-8809bef6e48b
0P00017580.F,FRA,2022-03-14 07:00:00,3600000,MFS Meridian Funds - Global Credit Fund WH1 EUR,1,,MUTUALFUND,MFS Meridian Funds - Global Cre,0P00017580.F,Europe/Berlin,CET,0P00017580.F,87ca2035-58ab-3f9b-b1dd-3ed04916cc8e
0P0001758W.F,FRA,2018-01-02 07:00:00,3600000,Nomura Funds Ireland plc - Global Dynamic Bond Fund Class I EUR Hedged,1,,MUTUALFUND,Nomura Funds Ireland plc - Glob,0P0001758W.F,Europe/Berlin,CET,0P0001758W.F,cee75551-307b-37a9-b656-87fc336092ed
0P000177XJ.F,FRA,2022-03-14 07:00:00,3600000,FERI Strategieportfolio Ausgewogen P,1,,MUTUALFUND,FERI Strategieportfolio Ausgewo,0P000177XJ.F,Europe/Berlin,CET,0P000177XJ.F,26698787-98c3-388b-a6ef-dd170efb8f6c
0P000179KD.F,FRA,2022-03-14 07:00:00,3600000,Pictet TR - Agora P dy EUR,1,,MUTUALFUND,Pictet TR - Agora P dy EUR,0P000179KD.F,Europe/Berlin,CET,0P000179KD.F,a5155225-6b43-352d-b65d-1f42ae199c53
0P00017EUH.TO,TOR,2018-01-02 14:30:00,-18000000,Dynamic Premium Bond Private Pool I,1,,MUTUALFUND,Dynamic Premium Bond Private Po,0P00017EUH.TO,America/Toronto,EST,0P00017EUH.TO,ad0b7f49-5bb5-3439-a1e1-4205d6355d8b
0P00017FFW.F,FRA,2018-01-02 07:00:00,3600000,XClassic MS Glb Fixed Inc Opp,1,,MUTUALFUND,XClassic MS Glb Fixed Inc Opp,0P00017FFW.F,Europe/Berlin,CET,0P00017FFW.F,f70d8889-30d8-3d71-bd28-e0e814d8550f
0P00017FH4,PNK,2022-03-14 13:30:00,-18000000,NN (L) Global Convertible Opportunities - I Dis(Q) USD,1,,MUTUALFUND,NN (L) Global Convertible Oppor,0P00017FH4,America/New_York,EST,0P00017FH4,746ffb38-b82a-3316-9b80-1a1949680d6d
0P00017FW8,PNK,2019-01-02 14:30:00,-18000000,Eastspring Investments Umbrella Fund - Global Bond Fund of Fund A USD,1,,MUTUALFUND,Eastspring Investments Umbrella,0P00017FW8,America/New_York,EST,0P00017FW8,76c6fd75-c8b8-3a1f-a682-76c2c1b14d11
0P00017IAP,PNK,2019-01-02 14:30:00,-18000000,Man AHL Diversified Class DNR USD,1,,MUTUALFUND,Man AHL Diversified Class DNR U,0P00017IAP,America/New_York,EST,0P00017IAP,f9f55410-96a5-39f8-a5f9-88659c8c73b2
0P00017L90.L,LSE,2018-01-02 08:00:00,0,Legal &amp; General Mixed Investment Income 0-35% Fund F Class Distribution,1,,MUTUALFUND,Legal & General Mixed Investmen,0P00017L90.L,Europe/London,GMT,0P00017L90.L,4d661432-d8c9-31f2-9bdd-853af2bf7ae7
0P00017N5A.F,FRA,2018-01-02 07:00:00,3600000,Mercer Passive Global Equity CCF Fund M-8€ Hedged,1,,MUTUALFUND,Mercer Passive Global Equity CC,0P00017N5A.F,Europe/Berlin,CET,0P00017N5A.F,bc3249cb-b9f6-3bb7-b874-c3f84656c5bc
0P00017NID.F,FRA,2018-01-02 07:00:00,3600000,GEF Alborán Global FI,1,,MUTUALFUND,Eiger Patrimonio Global FI,0P00017NID.F,Europe/Berlin,CET,0P00017NID.F,65564a56-6431-382d-aef8-815a6c3e22f8
0P00017NVV,BSE,2019-01-02 03:45:00,19800000,Capital Grand India USD,1,,MUTUALFUND,Capital Grand India USD,0P00017NVV,Asia/Kolkata,IST,0P00017NVV,10ca4929-3961-367f-86c7-8db02506c892
0P00017QK5,PNK,2019-01-02 14:30:00,-18000000,JPMorgan (Taiwan) Global Dividend Fund Inc USD,1,,MUTUALFUND,JPMorgan (Taiwan) Global Divide,0P00017QK5,America/New_York,EST,0P00017QK5,580fb07a-dca8-3f7c-b410-40749f77ffda
0P00017QSC.TO,TOR,2018-01-02 14:30:00,-18000000,Renaissance Flexible Yield Fund - Class H,1,,MUTUALFUND,Renaissance Flexible Yield Fund,0P00017QSC.TO,America/Toronto,EST,0P00017QSC.TO,f84227c2-86a4-3273-b224-4e8f1db7059b
0P00017S2T.F,FRA,2022-03-14 07:00:00,3600000,Fidelity Funds - Global Dividend Fund D-MINCOME(G)-EUR (hedged),1,,MUTUALFUND,Fidelity Funds - Global Dividen,0P00017S2T.F,Europe/Berlin,CET,0P00017S2T.F,1658403b-ad15-393b-9472-45d460d2b287
0P00017UZE.F,FRA,2022-03-14 07:00:00,3600000,Amundi Funds Multi- Asset Real Return M EUR (C),1,,MUTUALFUND,Amundi Funds Multi- Asset Real ,0P00017UZE.F,Europe/Berlin,CET,0P00017UZE.F,5df54e85-06cc-3411-aacb-bd5ffd05b663
0P00017WB3,PNK,2022-03-14 13:30:00,-18000000,Nikko AM Asia Ex-Japan Fund A USD,1,,MUTUALFUND,Nikko AM Asia Ex-Japan Fund A U,0P00017WB3,America/New_York,EST,0P00017WB3,ab7e75f9-866f-36bf-8518-7576aed9294f
0P00017YWY,PNK,2022-03-31 14:30:00,-18000000,CPM Global Undervalued Fund-USD-I-,1,,MUTUALFUND,CPM Global Undervalued Fund-USD,0P00017YWY,America/New_York,EST,0P00017YWY,79888184-459f-3da9-b387-e79ef920da55
0P00018081.F,FRA,2022-03-14 07:00:00,3600000,UBAM - EM Investment Grade Corporate Bond IHD EUR,1,,MUTUALFUND,UBAM - EM Investment Grade Corp,0P00018081.F,Europe/Berlin,CET,0P00018081.F,5f58c437-3708-3e7e-8703-e60a255d4230
0P000180R2.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife Ideal CI Sig Cnd Bal100,1,,MUTUALFUND,Manuvie équilibré canadien CI,0P000180R2.TO,America/Toronto,EST,0P000180R2.TO,88eff9e0-2c93-38f6-83d0-a2a588459ac8
0P0001846M.ST,STO,2022-03-14 08:00:00,3600000,SEF – Kavaljer Quality Focus I SEK,1,,MUTUALFUND,LUX MULTIMANAGER SICAV – Kava,0P0001846M.ST,Europe/Stockholm,CET,0P0001846M.ST,a965889e-2876-398e-b98d-28209af6ebd5
0P000187XZ.L,LSE,2018-01-02 08:00:00,0,GAM Star Fund plc - GAM Star Global Balanced Class Non UK RFS GBP Accumulation,1,,MUTUALFUND,GAM Star Fund plc - GAM Star Gl,0P000187XZ.L,Europe/London,GMT,0P000187XZ.L,97acbec0-f6b3-37f5-bead-d0e4abdbdd9c
0P00018AD9.SZ,SHZ,2018-01-02 01:30:00,28800000,BOCHK All Weather Asian Bond Fund A7 (RMB-H),1,,MUTUALFUND,BOCHK All Weather Asian Bond Fu,0P00018AD9.SZ,Asia/Shanghai,CST,0P00018AD9.SZ,cda06e2d-fa43-3464-8698-f20375cca285
0P00018ARH.F,FRA,2022-03-14 07:00:00,3600000,ERGO Fidelity World,1,,MUTUALFUND,ERGO Fidelity World,0P00018ARH.F,Europe/Berlin,CET,0P00018ARH.F,a118f0da-32fb-3338-851e-61f868000fdb
0P00018ARM.F,FRA,2022-03-14 07:00:00,3600000,ERGO MEAG EuroBalance,1,,MUTUALFUND,ERGO MEAG EuroBalance,0P00018ARM.F,Europe/Berlin,CET,0P00018ARM.F,030e9a42-7564-3ded-980f-308e9cd359eb
0P00018C46.TO,TOR,2018-01-02 14:30:00,-18000000,ROMC Trust Series A,1,,MUTUALFUND,ROMC Trust Series A,0P00018C46.TO,America/Toronto,EST,0P00018C46.TO,b0af76ca-718c-3e16-b59a-1752500aaa9c
0P00018CUV,PNK,2022-03-14 13:30:00,-18000000,Flossbach von Storch - Multiple Opportunities II USD-RT,1,,MUTUALFUND,Flossbach von Storch - Multiple,0P00018CUV,America/New_York,EST,0P00018CUV,53c25cdc-35e1-3db2-88fa-d44e59e53271
0P00018ECM.F,FRA,2019-01-03 07:00:00,3600000,PV Strategia Diversificata,1,,MUTUALFUND,PV Strategia Diversificata,0P00018ECM.F,Europe/Berlin,CET,0P00018ECM.F,72da7643-e8ab-3655-aba6-c04a47659677
0P00018EJF,PNK,2019-01-02 14:30:00,-18000000,Sundaram Global Brand Fund Cornerstone Class,1,,MUTUALFUND,Sundaram Global Brand Fund Corn,0P00018EJF,America/New_York,EST,0P00018EJF,0063e44b-971a-30b1-a786-23fd9b71e3f7
0P00018ID0.F,FRA,2022-03-14 07:00:00,3600000,Ashmore SICAV Emerging Markets Short Duration Fund Z Acc EUR,1,,MUTUALFUND,Ashmore SICAV Emerging Markets ,0P00018ID0.F,Europe/Berlin,CET,0P00018ID0.F,4e149ecb-1e49-3a3c-86ec-c5413309d855
0P00018J1Z.SW,EBS,2018-01-03 08:00:00,3600000,U Access (IRL) Trend Macro B CHF,1,,MUTUALFUND,,0P00018J1Z.SW,Europe/Zurich,CET,0P00018J1Z.SW,9c101295-95a6-3a8c-9dd0-c30f11448958
0P00018KUV.SW,EBS,2022-03-14 08:00:00,3600000,Credit Suisse Index Fund (CH) - CSIF (CH) Equity Emerging Markets Blue FB,1,,MUTUALFUND,Credit Suisse Index Fund (CH) -,0P00018KUV.SW,Europe/Zurich,CET,0P00018KUV.SW,ec517f2d-53ba-34e7-84ad-bb69da5acc81
0P00018MYT.HK,HKG,2018-01-02 01:30:00,28800000,FSITC Global High Yield Bond Fund A CNH,1,,MUTUALFUND,FSITC Global High Yield Bond Fu,0P00018MYT.HK,Asia/Hong_Kong,HKT,0P00018MYT.HK,9a4f7059-cc6e-3369-9698-a17c3f20b630
0P00018PWL.TO,TOR,2018-01-02 14:30:00,-18000000,RBC Retirement 2040 Portfolio A,1,,MUTUALFUND,RBC Retirement 2040 Portfolio A,0P00018PWL.TO,America/Toronto,EST,0P00018PWL.TO,8bf750af-36e2-326b-9f15-e38a926bf88b
0P00018QHT.F,FRA,2022-03-14 07:00:00,3600000,Threadneedle (Lux) - UK Equity Income Class IE (EUR Accumulation Shares),1,,MUTUALFUND,Threadneedle (Lux) - UK Equity ,0P00018QHT.F,Europe/Berlin,CET,0P00018QHT.F,65d5e2a9-914a-37c9-8e42-0c6db846caa7
0P00018S5N.F,FRA,2022-03-14 07:00:00,3600000,Alternative Fixed Income Fund Class SI,1,,MUTUALFUND,Alternative Fixed Income Fund C,0P00018S5N.F,Europe/Berlin,CET,0P00018S5N.F,deadc468-3815-3ae3-abbc-55af0d4cb75c
0P000195KD,PNK,2022-03-14 13:30:00,-18000000,Amundi Funds - Pioneer Strategic Income P2 USD MD (D),1,,MUTUALFUND,Amundi Funds - Pioneer Strategi,0P000195KD,America/New_York,EST,0P000195KD,168dbe4b-a423-3fce-8316-e280548bdf20
0P0001965P.F,FRA,2018-01-02 07:00:00,3600000,Comgest Growth Japan EUR I H Acc,1,,MUTUALFUND,,0P0001965P.F,Europe/Berlin,CET,0P0001965P.F,4d209fb9-aa13-3a2d-81aa-e59346f8d7c6
0P0001966T,PNK,2022-03-14 13:30:00,-18000000,Goldman Sachs Global Infrastructure Equity Portfolio I Acc USD,1,,MUTUALFUND,Goldman Sachs Global Infrastruc,0P0001966T,America/New_York,EST,0P0001966T,cf949164-7e45-30c2-a337-5b36c11c33c0
0P000198VY.F,FRA,2018-01-03 07:00:00,3600000,Intesa Life Capitale Attivo Standard 2,1,,MUTUALFUND,Intesa Life Capitale Attivo Sta,0P000198VY.F,Europe/Berlin,CET,0P000198VY.F,05067c94-b0b5-3a47-95f0-d2199929978f
0P000199PU,PNK,2022-03-14 13:30:00,-18000000,AXA World Funds - Asian High Yield Bonds A Capitalisation USD,1,,MUTUALFUND,AXA World Funds - Asian High Yi,0P000199PU,America/New_York,EST,0P000199PU,11c5b1d8-771e-3fac-b5e2-e4d6b966f1e6
0P00019B29.IR,ISE,2018-01-02 08:00:00,0,Arctic Norwegian Value Creation D,1,,MUTUALFUND,Arctic Norwegian Value Creation,0P00019B29.IR,Europe/Dublin,GMT,0P00019B29.IR,17e5e109-926b-349f-912b-0001264f30c2
0P00019BJW,PNK,2021-07-05 14:30:00,-18000000,Stenham Equity UCITS A1 USD,1,,MUTUALFUND,Stenham Equity UCITS A1 USD,0P00019BJW,America/New_York,EST,0P00019BJW,e0445ffd-e3ff-3f42-8187-b0b7e50cea49
0P00019C78.L,LSE,2022-03-07 08:00:00,0,Stratton Street UCITS - NFA Global Bond Fund UI QDGBP hedged dis,1,,MUTUALFUND,Stratton Street UCITS - NFA Glo,0P00019C78.L,Europe/London,GMT,0P00019C78.L,6c23611f-de43-3160-8c46-cea27e365cb6
0P00019IX8.L,LSE,2022-03-07 08:00:00,0,Candriam GF US High Yield Corporate Bonds RGBPH acc,1,,MUTUALFUND,Candriam GF US High Yield Corpo,0P00019IX8.L,Europe/London,GMT,0P00019IX8.L,ff3a131f-7c6c-3381-9711-d860d4632744
0P00019J5R.L,LSE,2018-01-02 08:00:00,0,CCLA Diversified Income Fund 2 Units GBP Inc,1,,MUTUALFUND,CCLA Diversified Income Fund 2 ,0P00019J5R.L,Europe/London,GMT,0P00019J5R.L,d06633df-7670-31d0-bd15-bd414480b2e2
0P00019JZ7.F,FRA,2018-01-02 07:00:00,3600000,Belharra Club R,1,,MUTUALFUND,Belharra Club R,0P00019JZ7.F,Europe/Berlin,CET,0P00019JZ7.F,d5cae700-696c-391f-8fd8-c97e6cb2e95f
0P00019L90.F,FRA,2018-01-02 07:00:00,3600000,Lazard Dividendes Min Var Absolute Return C,1,,MUTUALFUND,Lazard Dividendes Min Var Absol,0P00019L90.F,Europe/Berlin,CET,0P00019L90.F,fd48e063-8bca-37d2-a58a-3729a729b43f
0P00019M45,PNK,2019-01-02 14:30:00,-18000000,Wellington Enduring Assets Fund USD G A1 Di,1,,MUTUALFUND,Wellington Enduring Assets Fund,0P00019M45,America/New_York,EST,0P00019M45,96ffd3b7-9263-3451-aca4-90d55ba9a7fc
0P00019MGQ,PNK,2022-03-14 13:30:00,-18000000,JPMorgan Funds - Brazil Equity Fund X (acc) - USD,1,,MUTUALFUND,JPMorgan Funds - Brazil Equity ,0P00019MGQ,America/New_York,EST,0P00019MGQ,2c21f2e6-252b-3eb9-9b3b-7f0d041063b5
0P00019OMS.L,LSE,2018-01-02 08:00:00,0,VT Price Value Portfolio B GBP Inc,1,,MUTUALFUND,VT Price Value Portfolio B GBP ,0P00019OMS.L,Europe/London,GMT,0P00019OMS.L,4dc22791-c998-3103-b969-bb6f2538e67e
0P00019RQT.F,FRA,2022-03-14 07:00:00,3600000,Aberdeen Standard SICAV I - North American Smaller Companies Fund I Acc Hedged EUR,1,,MUTUALFUND,Aberdeen Standard SICAV I - Nor,0P00019RQT.F,Europe/Berlin,CET,0P00019RQT.F,095b992c-0ed7-38e3-a173-40164d897d14
0P00019UF1.TO,TOR,2018-01-02 14:30:00,-18000000,IG/GWL Moderate Conservative GIF 100/100 J NL,1,,MUTUALFUND,IG/GWL Moderate Conservative GI,0P00019UF1.TO,America/Toronto,EST,0P00019UF1.TO,9c7da28c-8d5e-3e02-b8b1-00f5c1498c82
0P00019UG2.TO,TOR,2018-01-02 14:30:00,-18000000,IG/CL Global GIF 75/75 J NL,1,,MUTUALFUND,IG/CL Global GIF 75/75 J NL,0P00019UG2.TO,America/Toronto,EST,0P00019UG2.TO,fed64c2e-fc12-3c8e-bf7d-f69f2e3b3e7a
0P00019VOZ,PNK,2022-03-14 13:30:00,-18000000,AXA World Funds - ACT Social Progress A Capitalisation USD,1,,MUTUALFUND,AXA World Funds - ACT Social Pr,0P00019VOZ,America/New_York,EST,0P00019VOZ,1d4f9b32-f3ba-333e-bc00-0662d646e54d
0P0001A12S.T,JPX,2022-03-14 00:00:00,32400000,CSIF (CH) I Equity Japan Blue - Pension Fund ZB,1,,MUTUALFUND,CSIF (CH) I Equity Japan Blue -,0P0001A12S.T,Asia/Tokyo,JST,0P0001A12S.T,62dba6ae-04c5-3b0a-969d-f362eb9b3704
0P0001A8XV.F,FRA,2018-05-15 07:00:00,3600000,EdR SICAV - Equity Euro Solve SC EUR,1,,MUTUALFUND,EdR SICAV - Equity Euro Solve S,0P0001A8XV.F,Europe/Berlin,CET,0P0001A8XV.F,36d9af51-5e16-3b8c-9a74-f690dae0622e
0P0001A8ZW.F,FRA,2018-01-02 07:00:00,3600000,Dreisam Income - I,1,,MUTUALFUND,Dreisam Income - I,0P0001A8ZW.F,Europe/Berlin,CET,0P0001A8ZW.F,8a72d10a-ff8c-3409-a56f-884b9f7aa693
0P0001AAE9.TO,TOR,2018-01-02 14:30:00,-18000000,CI American Small Companies Class O,1,,MUTUALFUND,CI American Small Companies Cla,0P0001AAE9.TO,America/Toronto,EST,0P0001AAE9.TO,8151a2e4-79ae-386c-a10a-9198bc9b8a70
0P0001AE0K,MCE,2020-02-12 08:00:00,3600000,CI American Small Companies Corp Cl O,1,,MUTUALFUND,CI American Small Companies Cor,0P0001AE0K,Europe/Madrid,CET,0P0001AE0K,9cfd4634-4214-3f42-9f21-27216bf583d4
0P0001AH9T.F,FRA,2022-03-14 07:00:00,3600000,Morgan Stanley Investment Funds - US Dollar High Yield Bond Fund BH (EUR),1,,MUTUALFUND,Morgan Stanley Investment Funds,0P0001AH9T.F,Europe/Berlin,CET,0P0001AH9T.F,c2046b87-4c91-34c4-b1aa-0903a1098269
0P0001AIQP.F,FRA,2018-01-02 07:00:00,3600000,BFT Sélection Rendement 2024 PC,1,,MUTUALFUND,,0P0001AIQP.F,Europe/Berlin,CET,0P0001AIQP.F,7f6e5870-c387-3cce-85b2-75b55c2b4216
0P0001AJ66.F,FRA,2022-03-14 07:00:00,3600000,WALSER Portfolio - Aktien Europa I,1,,MUTUALFUND,,0P0001AJ66.F,Europe/Berlin,CET,0P0001AJ66.F,023221df-2030-3f6d-9093-30a688e49c69
0P0001AJC8.F,FRA,2022-03-17 07:00:00,3600000,Leo Portfolios SIF Flexible Dynamic B EUR Acc,1,,MUTUALFUND,Leo Portfolios SIF Flexible Dyn,0P0001AJC8.F,Europe/Berlin,CET,0P0001AJC8.F,be3a7062-7f6d-3720-9a45-e6fcf33110c6
0P0001AJOD.F,FRA,2022-03-14 07:00:00,3600000,Multi-Strategy Portfolio MSP Balanced P Cap (hedged iii),1,,MUTUALFUND,Multi-Strategy Portfolio MSP Ba,0P0001AJOD.F,Europe/Berlin,CET,0P0001AJOD.F,1950d74c-a9cc-303c-8730-af070e739f9f
0P0001AKD9,PNK,2019-01-02 14:30:00,-18000000,U Access (IRL) Trend Macro APC USD,1,,MUTUALFUND,U Access (IRL) Trend Macro APC ,0P0001AKD9,America/New_York,EST,0P0001AKD9,9b650b10-2b5e-370a-a7b1-c7448fb60567
0P0001AKNR.F,FRA,2022-03-14 07:00:00,3600000,Threadneedle (Lux) - US Disciplined Core Equities IE EUR Acc,1,,MUTUALFUND,Threadneedle (Lux) - US Discipl,0P0001AKNR.F,Europe/Berlin,CET,0P0001AKNR.F,9ca4f452-24a1-349a-8268-bc029f819176
0P0001AL3K.F,FRA,2022-03-14 07:00:00,3600000,LUX MultiManager SICAV THEMA Equities Fund I Acc,1,,MUTUALFUND,LUX MultiManager SICAV THEMA Eq,0P0001AL3K.F,Europe/Berlin,CET,0P0001AL3K.F,e3d8190f-fe80-3527-a8e9-6177c8541660
0P0001ALHM.F,FRA,2018-01-02 07:00:00,3600000,ART Alpha Opportunities UI R,1,,MUTUALFUND,ART Alpha Opportunities UI R,0P0001ALHM.F,Europe/Berlin,CET,0P0001ALHM.F,1836ebcf-c400-3659-a262-8a6739cdcda5
0P0001AN83.F,FRA,2022-03-14 07:00:00,3600000,THEAM Quant - Equity Eurozone GURU I EUR Capitalisation,1,,MUTUALFUND,THEAM Quant - Equity Eurozone G,0P0001AN83.F,Europe/Berlin,CET,0P0001AN83.F,1e0b1dd1-c941-3599-a77c-096a9c49b679
0P0001AOM4.F,FRA,2022-03-14 07:00:00,3600000,SELECT GLOBAL - Sustainable High B EUR Acc,1,,MUTUALFUND,SELECT GLOBAL - Sustainable Hig,0P0001AOM4.F,Europe/Berlin,CET,0P0001AOM4.F,5918ed3c-7288-3853-97d7-c238d2a714f3
0P0001AOPG.F,FRA,2022-03-14 07:00:00,3600000,UBS (Lux) Strategy SICAV - Systematic Allocation Portfolio Defensive (USD) (EUR hedged) P-acc,1,,MUTUALFUND,UBS (Lux) Strategy SICAV - Syst,0P0001AOPG.F,Europe/Berlin,CET,0P0001AOPG.F,cb37eec1-898d-33cd-88b0-6c9325a41bf5
0P0001B389.TO,TOR,2018-01-02 14:30:00,-18000000,NBI Conservative Portfolio R,1,,MUTUALFUND,NBI Conservative Portfolio R,0P0001B389.TO,America/Toronto,EST,0P0001B389.TO,e337c3e6-2eb7-33c3-aa44-c130ddf422e6
0P0001B6WT,PNK,2019-01-02 14:30:00,-18000000,Muzinich Enhancedyield Short-Term Fund Hedged USD Accumulation H Units,1,,MUTUALFUND,Muzinich Enhancedyield Short-Te,0P0001B6WT,America/New_York,EST,0P0001B6WT,740c43a6-a215-3c9b-9380-2532c63d485e
0P0001B8KU,PNK,2022-03-14 13:30:00,-18000000,Amundi Investment Funds - Emerging Markets Sovereign Bond A USD ND,1,,MUTUALFUND,Amundi Investment Funds - Emerg,0P0001B8KU,America/New_York,EST,0P0001B8KU,525bc4b5-81ce-3650-8177-3135a23ccdd4
0P0001B9OK.BO,BSE,2018-01-01 03:45:00,19800000,Aditya Birla Sun Life Infrastructure Plan A Dividend Reinvestment,1,,MUTUALFUND,Aditya Birla Sun Life Infrastru,0P0001B9OK.BO,Asia/Kolkata,IST,0P0001B9OK.BO,fc29e9fa-2fca-3dfa-9f8b-e768489b3f14
0P0001BAJ8.BO,LSE,2018-01-01 08:00:00,0,IDFC Hybrid Equity Fund Direct Plan Dividend Reinvestment,1,,MUTUALFUND,IDFC Hybrid Equity Fund Direct ,0P0001BAJ8.BO,Europe/London,GMT,0P0001BAJ8.BO,ffeac078-2e16-3692-8534-7aa09b3e8fff
0P0001BAO3.BO,BSE,2018-01-01 03:45:00,19800000,Indiabulls Liquid Fund Fortnightly Dividend Reinvestment,1,,MUTUALFUND,Indiabulls Liquid Fund Fortnigh,0P0001BAO3.BO,Asia/Kolkata,IST,0P0001BAO3.BO,08196a16-aab7-35f3-ac0b-67dc1900d00c
0P0001BB0G.BO,BSE,2018-01-01 03:45:00,19800000,Principal Cash Management Fund Weekly Dividend Reinvestment,1,,MUTUALFUND,Sundaram Liquid Fund Weekly Rei,0P0001BB0G.BO,Asia/Kolkata,IST,0P0001BB0G.BO,7a0da047-ad6b-345b-8eca-3dba73caa295
0P0001BB5F.BO,BSE,2018-01-01 03:45:00,19800000,Nippon India Credit Risk Fund Quarterly Dividend Reinvestment,1,,MUTUALFUND,Nippon India Credit Risk Fund Q,0P0001BB5F.BO,Asia/Kolkata,IST,0P0001BB5F.BO,526f396e-865b-3743-8214-23bfbfedfe94
0P0001BB85.BO,BSE,2018-01-01 03:45:00,19800000,SBI Overnight Fund Regular Plan Weekly Dividend Reinvestment,1,,MUTUALFUND,SBI Overnight Fund Regular Plan,0P0001BB85.BO,Asia/Kolkata,IST,0P0001BB85.BO,406eaa26-7b22-3fd3-8c35-20e7937c91d3
0P0001BB9J.BO,BSE,2018-01-01 03:45:00,19800000,SBI Banking and PSU Fund Direct Plan Monthly Dividend Reinvestment,1,,MUTUALFUND,SBI Banking and PSU Fund Direct,0P0001BB9J.BO,Asia/Kolkata,IST,0P0001BB9J.BO,ecd82f07-0f24-3e9e-8f14-527a57082d77
0P0001BBCO.BO,TOR,2018-01-01 14:30:00,-18000000,Tata Digital India Fund Direct Dividend Reinvestment,1,,MUTUALFUND,Tata Digital India Fund Direct ,0P0001BBCO.BO,America/Toronto,EST,0P0001BBCO.BO,90921072-b9eb-31a0-9891-46bd63282a5e
0P0001BBJ7.BO,BSE,2018-01-01 03:45:00,19800000,UTI Nifty Index Fund Regular Plan Dividend Reinvestment,1,,MUTUALFUND,UTI Nifty Index Fund Regular Pl,0P0001BBJ7.BO,Asia/Kolkata,IST,0P0001BBJ7.BO,7c673c2a-aeaf-314e-8f76-20f447edc224
0P0001BBK4.BO,BSE,2018-01-01 03:45:00,19800000,UTI - Treasury Advantage Fund - Regular Plan - Half Yearly Dividend Reinvestment Option,1,,MUTUALFUND,UTI - Treasury Advantage Fund -,0P0001BBK4.BO,Asia/Kolkata,IST,0P0001BBK4.BO,959d0ed3-f1ec-317e-8403-54a5beceb517
0P0001BBOF.TO,TOR,2018-01-02 14:30:00,-18000000,Canada Life US Dividend Fund (GWLIM) D8,1,,MUTUALFUND,Canada Life US Dividend Fund T8,0P0001BBOF.TO,America/Toronto,EST,0P0001BBOF.TO,ce7c979f-8488-3717-a62e-c08884fb8e95
0P0001BCWQ.SW,EBS,2022-03-14 08:00:00,3600000,Synchrony (LU) Swiss Small &amp; Mid Caps (CHF) A CHF,1,,MUTUALFUND,Synchrony (LU) Swiss Small & Mi,0P0001BCWQ.SW,Europe/Zurich,CET,0P0001BCWQ.SW,13989781-c4bc-30aa-9d39-f5186af17ffd
0P0001BDKV.TO,TOR,2018-01-02 14:30:00,-18000000,Russell Investments ESG Global Equity Pool Series B,1,,MUTUALFUND,Russell Investments ESG Global ,0P0001BDKV.TO,America/Toronto,EST,0P0001BDKV.TO,9c4ef0d8-a971-368e-8174-e594c1192bb4
0P0001BGCT.BE,BER,2022-03-14 07:00:00,3600000,Robeco Global Credits IEH AUD,1,,MUTUALFUND,Robeco Global Credits IEH AUD,0P0001BGCT.BE,Europe/Berlin,CET,0P0001BGCT.BE,40125ee8-8e46-30d1-8d62-d5071b7341c2
0P0001BJWY.L,LSE,2018-01-02 08:00:00,0,Pacific Multi-Asset Accumulator - Core Fund GBP A Class,1,,MUTUALFUND,Pacific Multi-Asset Accumulator,0P0001BJWY.L,Europe/London,GMT,0P0001BJWY.L,94654f34-f280-3cfd-a16e-89049d9ccce0
0P0001BL53.TO,TOR,2018-01-02 14:30:00,-18000000,TD Global Income Fund- Investor Series,1,,MUTUALFUND,TD Global Income Fund- Investor,0P0001BL53.TO,America/Toronto,EST,0P0001BL53.TO,f3ce426f-a00d-39d3-abfa-be0270fa939a
0P0001BL57.TO,TOR,2018-01-02 14:30:00,-18000000,TD Global Income Fund-T- ISC,1,,MUTUALFUND,TD Global Income Fund-T- ISC,0P0001BL57.TO,America/Toronto,EST,0P0001BL57.TO,43cc356e-e5b1-3a61-b4a2-5a5a05beb355
