symbol,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,gmtOffSetMilliseconds,maxAge
22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF
IM.F,YHD,MUTUALFUND,IM.F,IM.F,,,,America/New_York,EST,,-18000000,1
USPY.DE,GER,2015-09-23 07:00:00,3600000,L&G Cyber Security UCITS ETF,1,ETF,L+G-L+G CYBER SEC.U.ETF,USPY.DE,Europe/Berlin,CET,USPY.DE,aa5c90c4-6848-3be9-82d7-278f28e410b5
USV1541CAA19.SG,STU,,3600000,,1,EQUITY,,USV1541CAA19.SG,Europe/Berlin,CET,USV1541CAA19.SG,
USY5325QAD44.SG,STU,,3600000,,1,EQUITY,,USY5325QAD44.SG,Europe/Berlin,CET,USY5325QAD44.SG,
UYG,PCX,2007-02-01 14:30:00,-18000000,ProShares Ultra Financials,1,ETF,ProShares Ultra Financials,UYG,America/New_York,EST,UYG,cebe3cbf-6b82-3c47-8eb6-995bab9419a7
UYUXDR=X,CCY,,0,,1,CURRENCY,UYU/XDR,UYUXDR=X,Europe/London,GMT,UYUXDR=X,489267a5-9924-382f-a392-bc6b33ec22a8
V0Y.DU,DUS,2021-07-19 06:00:00,3600000,,1,EQUITY,"VOYA FINANCIAL INC.DL-,01",V0Y.DU,Europe/Berlin,CET,V0Y.DU,7b1e2e00-461b-37c6-bb6b-765a8f7b7665
V3GF.DE,GER,2021-05-20 07:00:00,3600000,Vanguard Funds PLC - Vanguard ESG Global Corporate Bond UCITS ETF EUR Hedged Acc,1,ETF,VAF-ESG G.C.B.E HGDEOA,V3GF.DE,Europe/Berlin,CET,V3GF.DE,3a0c0cc4-6a1c-3b62-a01b-b309a7cf7f9a
V60D.AS,AMS,2021-02-18 08:00:00,3600000,Vanguard LifeStrategy 60% Equity UCITS ETF,1,ETF,Vanguard LifeStrategy 60% Equit,V60D.AS,Europe/Amsterdam,CET,V60D.AS,8ea0f42b-b290-3c94-8532-7a0156afd3e5
VALIANTORG.BO,BSE,2016-10-14 03:45:00,19800000,Valiant Organics Limited,1,EQUITY,Valiant Organics Limited,VALIANTORG.BO,Asia/Kolkata,IST,VALIANTORG.BO,11675651-2d67-31b3-9adb-107b13326cd7
VALMXESA.MX,MEX,2018-01-02 14:30:00,-21600000,Fondo Valmex Español de Capitales SA de CV S.I.R.V.,1,MUTUALFUND,Fondo Valmex Español de Capita,VALMXESA.MX,America/Mexico_City,CST,VALMXESA.MX,fa701ba8-5b34-34ba-8031-dd97bae4b20f
VECTPAF.MX,MEX,2018-01-02 14:30:00,-21600000,Vector Fondo de Patrimonio SA de CV S.I.R.V. F,1,MUTUALFUND,VECTOR FONDOS SA DE CV VECTOR F,VECTPAF.MX,America/Mexico_City,CST,VECTPAF.MX,9b635f05-1d07-3749-b568-9190a414c0a4
VEF9.MU,MUN,,3600000,,1,ETF,VANECK NAT.RES.ETF,VEF9.MU,Europe/Berlin,CET,VEF9.MU,
VEII,PNK,2008-11-21 14:30:00,-18000000,"Value Exchange International, Inc.",1,EQUITY,VALUE EXCHANGE INTL INC,VEII,America/New_York,EST,VEII,f6db3039-0497-39e2-a90f-4d4705eafb28
VGP.BR,BRU,2007-12-07 08:00:00,3600000,VGP NV,1,EQUITY,VGP,VGP.BR,Europe/Brussels,CET,VGP.BR,f5500646-7c3b-375a-a597-47cd6f94369d
VGYAX,NAS,2017-10-18 13:30:00,-18000000,Vanguard Global Wellesley Income Fund Admiral Shares,1,MUTUALFUND,Vanguard Global Wellesley Incom,VGYAX,America/New_York,EST,VGYAX,960d5bea-3b81-3ecb-b30f-15f80a9837ca
VH2.MU,MUN,2021-03-25 07:00:00,3600000,,1,EQUITY,FR.VORWERK GRP SE INH ON,VH2.MU,Europe/Berlin,CET,VH2.MU,041402ce-c177-3c32-8b8a-0be81fc21a6f
VIRINCHI.BO,BSE,2000-10-27 03:45:00,19800000,Virinchi Limited,1,EQUITY,Virinchi Limited,VIRINCHI.BO,Asia/Kolkata,IST,VIRINCHI.BO,0a4d5385-335c-32fd-b3c6-f1022a00c8f4
VOOL.DE,GER,2013-01-09 08:00:00,3600000,Lyxor S&P 500 VIX Futures Enhanced Roll UCITS ETF,1,ETF,MUL-LYX.S+P500VFER UE A,VOOL.DE,Europe/Berlin,CET,VOOL.DE,240d8e8f-0235-31b0-ba01-a4aff5b514fd
VPALX,NAS,2001-05-14 13:30:00,-18000000,Vanguard Pennsylvania Long-Term Tax-Exempt Fund Admiral Shares,1,MUTUALFUND,Vanguard Pennsylvania  Long-Ter,VPALX,America/New_York,EST,VPALX,5d44a324-d23a-3352-bb14-3e819fd15267
VRTIX,NAS,2010-09-22 13:30:00,-18000000,Vanguard Russell 2000 Index Fund,1,MUTUALFUND,Vanguard Russell 2000 Index Fd ,VRTIX,America/New_York,EST,VRTIX,aa1c9c91-fa02-3f39-8ea9-127259e5835b
VT.MX,MEX,2008-06-23 13:30:00,-21600000,Vanguard Total World Stock Index Fund,1,ETF,VANGUARD INTL EQUITY INDEX FUND,VT.MX,America/Mexico_City,CST,VT.MX,364790af-9286-369e-984d-5b60deb9edd1
VTRMX,NAS,2015-12-21 14:30:00,-18000000,Voya Target Retirement 2045 Fund Class A,1,MUTUALFUND,Voya Target Retirement 2045 Fd ,VTRMX,America/New_York,EST,VTRMX,6b0f2ba4-854e-3a56-aed9-4623e05e4a0b
WBE.V,VAN,1996-08-08 13:30:00,-18000000,WestBond Enterprises Corporation,1,EQUITY,WestBond Enterprises Corporatio,WBE.V,America/Toronto,EST,WBE.V,4dad55b8-446f-3029-b541-68ecaadacd30
WCYN,PNK,2007-07-20 13:30:00,-18000000,West Canyon Energy Corp.,1,EQUITY,WEST CANYON ENERGY CORPORATION,WCYN,America/New_York,EST,WCYN,3d838471-6657-3faa-a041-c3bf4509a142
WEB.L,LSE,2000-05-09 07:00:00,0,Webis Holdings plc,1,EQUITY,WEBIS HOLDINGS PLC ORD 1P,WEB.L,Europe/London,GMT,WEB.L,99c0ca58-daad-3ecd-82d2-bc658647f3aa
WEBELSOLAR.NS,NSI,2007-05-15 03:45:00,19800000,Websol Energy System Limited,1,EQUITY,WEBSOL ENERGY SYST,WEBELSOLAR.NS,Asia/Kolkata,IST,WEBELSOLAR.NS,1f7c7685-9b5c-393b-8e46-6fe9b761fb4e
WIB.DE,GER,2009-07-15 07:00:00,3600000,Wienerberger AG,1,EQUITY,WIENERBERGER,WIB.DE,Europe/Berlin,CET,WIB.DE,ccdf5b39-97b4-3999-9eef-0172be7fa6ae
WILS.OL,OSL,2005-03-17 08:00:00,3600000,Wilson ASA,1,EQUITY,WILSON,WILS.OL,Europe/Oslo,CET,WILS.OL,a88a2476-2631-332d-9ff1-37eb21d547cc
WIMPLAST.BO,BSE,2000-02-10 03:45:00,19800000,Wim Plast Limited,1,EQUITY,WIM PLAST LTD.,WIMPLAST.BO,Asia/Kolkata,IST,WIMPLAST.BO,87de802e-37e8-3f32-a22b-4f65428ca3ba
WOAIX,NAS,2012-04-24 13:30:00,-18000000,WOA All Asset I Class I Shares,1,MUTUALFUND,WOA All Asset I Cl I,WOAIX,America/New_York,EST,WOAIX,cdb9c921-b811-38dd-8913-e277fc317698
WRI.V,VAN,2004-01-06 14:30:00,-18000000,Waseco Resources Inc.,1,EQUITY,WASECO RESOURCES INC,WRI.V,America/Toronto,EST,WRI.V,d3f9a94b-86d5-35f6-a70b-a332352bb021
WTEL.AS,AMS,2008-12-15 08:00:00,3600000,SPDR MSCI World Communication Services UCITS ETF,1,ETF,SPDR MSCI World Communication S,WTEL.AS,Europe/Amsterdam,CET,WTEL.AS,e0390c6e-abfe-3c63-ae18-ae662fc7df44
WUTI.L,LSE,2009-02-25 08:00:00,0,SPDR MSCI World Utilities UCITS ETF,1,ETF,SSGA SPDR ETFS EUROPE II PLC SP,WUTI.L,Europe/London,GMT,WUTI.L,7b1c558c-ccf1-3f8a-a3f4-48110a34795a
WYR.SG,STU,2007-12-31 07:00:00,3600000,,1,EQUITY,Wynn Resorts Ltd.,WYR.SG,Europe/Berlin,CET,WYR.SG,c9cf6ca1-5c4a-302d-9e17-b8545ca7886a
X72.F,FRA,2022-04-19 06:00:00,3600000,Renewable Ventures Nordic AB (publ),1,EQUITY,RENEWABLE VENTURES NORDIC,X72.F,Europe/Berlin,CET,X72.F,3d3da037-1f40-354a-8771-a0a85a575f51
X85767.TI,TLO,,3600000,,1,EQUITY,,X85767.TI,Europe/Rome,CET,X85767.TI,
XCPT,PNK,1995-02-02 14:30:00,-18000000,XCana Petroleum Corporation,1,EQUITY,XCANA PETROLEUM CORPORATION,XCPT,America/New_York,EST,XCPT,03ac9fb3-86b6-398b-9e6a-dc9ad9145b27
XCURUB=X,CCY,,0,,1,CURRENCY,XCU/RUB,XCURUB=X,Europe/London,GMT,XCURUB=X,44452b50-9213-3f6b-b7d3-fee2e59b3af7
XDJP.MU,MUN,,3600000,,1,ETF,XTR.NIKKEI 225 1D,XDJP.MU,Europe/Berlin,CET,XDJP.MU,
XE6D.DU,DUS,,3600000,,1,ETF,NORDEA 1-STABLE RET.BI-EO,XE6D.DU,Europe/Berlin,CET,XE6D.DU,
XE6V.HM,HAM,,3600000,,1,ETF,NORDEA 1-E.STARS EQ. BPEO,XE6V.HM,Europe/Berlin,CET,XE6V.HM,
XE9.DU,DUS,2020-02-07 07:00:00,3600000,,1,EQUITY,"XENCOR INC.  DL-,01",XE9.DU,Europe/Berlin,CET,XE9.DU,8e606afe-dc2f-34d5-88e7-b248a49d0f7a
XEHZ.DE,GER,,3600000,,1,INDEX,IN.XT.MS.EM L.AM.ESG 1CLS,XEHZ.DE,Europe/Berlin,CET,XEHZ.DE,
XEOD.MU,MUN,,3600000,,1,ETF,XTR.II EUR OV.RATE SW. 1D,XEOD.MU,Europe/Berlin,CET,XEOD.MU,
XG4E.DU,DUS,,3600000,,1,ETF,MFS M.-CONT.EUR.EQU.A1 EO,XG4E.DU,Europe/Berlin,CET,XG4E.DU,
XMAS.L,LSE,2008-01-01 08:00:00,0,Xtrackers MSCI EM Asia Swap UCITS ETF 1C,1,ETF,XTRACKERS XTR MSCI EM ASIA ESG ,XMAS.L,Europe/London,GMT,XMAS.L,dd66e99e-275a-3244-be66-de69769a870b
XMESY_CFNNTLTL.IS,IST,,7200000,,1,INDEX,BIST METAL ESYA MAKINA GETIRI,XMESY_CFNNTLTL.IS,Europe/Istanbul,TRT,XMESY_CFNNTLTL.IS,
XMEU.L,LSE,2008-01-01 08:00:00,0,Xtrackers MSCI Europe UCITS ETF 1C,1,ETF,XTRACKERS X MSCI EUROPE 1C,XMEU.L,Europe/London,GMT,XMEU.L,ac79db0b-e897-30a8-b3a6-6c820685e1a9
XNNYX,NAS,1999-10-27 13:30:00,-18000000,,1,MUTUALFUND,Nuveen New York Municipal Value,XNNYX,America/New_York,EST,XNNYX,b7ad1cb8-5c23-3ce7-bf3a-c6890f9449f0
XP67.MU,MUN,,3600000,,1,ETF,JSSI-J S.M.A.GL.OPP.EO PD,XP67.MU,Europe/Berlin,CET,XP67.MU,
XPHDX,NAS,2004-12-28 14:30:00,-18000000,,1,MUTUALFUND,Pioneer Floating Rate Trust,XPHDX,America/New_York,EST,XPHDX,d88c52cb-ca30-3333-b6c9-17864ea1f0a1
XQ1Z.DU,DUS,,3600000,,1,ETF,F.TEM.INV-F.TECHN.A A.EUR,XQ1Z.DU,Europe/Berlin,CET,XQ1Z.DU,
XS182250627.MU,MUN,,3600000,,1,EQUITY,,XS182250627.MU,Europe/Berlin,CET,XS182250627.MU,
XS202796303.MU,MUN,,3600000,,1,EQUITY,ARACHIDE C.1 ZERT.26,XS202796303.MU,Europe/Berlin,CET,XS202796303.MU,
XS235559935.MU,MUN,,3600000,,1,EQUITY,,XS235559935.MU,Europe/Berlin,CET,XS235559935.MU,
XS238441331.MU,MUN,,3600000,,1,EQUITY,,XS238441331.MU,Europe/Berlin,CET,XS238441331.MU,
XS238618657.BE,BER,,3600000,,1,EQUITY,,XS238618657.BE,Europe/Berlin,CET,XS238618657.BE,
XS238817285.HA,HAN,,3600000,,1,EQUITY,,XS238817285.HA,Europe/Berlin,CET,XS238817285.HA,
XS2407357768.SG,STU,,3600000,,1,EQUITY,,XS2407357768.SG,Europe/Berlin,CET,XS2407357768.SG,
XS2431029953.SG,STU,,3600000,,1,EQUITY,,XS2431029953.SG,Europe/Berlin,CET,XS2431029953.SG,
XS244276822.DU,DUS,,3600000,,1,EQUITY,,XS244276822.DU,Europe/Berlin,CET,XS244276822.DU,
XS244348556.DU,DUS,,3600000,,1,EQUITY,,XS244348556.DU,Europe/Berlin,CET,XS244348556.DU,
XS244638643.DU,DUS,,3600000,,1,EQUITY,,XS244638643.DU,Europe/Berlin,CET,XS244638643.DU,
XS2460043743.SG,STU,,3600000,,1,EQUITY,,XS2460043743.SG,Europe/Berlin,CET,XS2460043743.SG,
XS246473277.MU,MUN,,3600000,,1,EQUITY,,XS246473277.MU,Europe/Berlin,CET,XS246473277.MU,
XS248766727.DU,DUS,,3600000,,1,EQUITY,,XS248766727.DU,Europe/Berlin,CET,XS248766727.DU,
XS249107492.HM,HAM,,3600000,,1,EQUITY,,XS249107492.HM,Europe/Berlin,CET,XS249107492.HM,
XS249603210.DU,DUS,,3600000,,1,EQUITY,,XS249603210.DU,Europe/Berlin,CET,XS249603210.DU,
XS249628859.DU,DUS,,3600000,,1,EQUITY,,XS249628859.DU,Europe/Berlin,CET,XS249628859.DU,
XS2513869862.SG,STU,,3600000,,1,EQUITY,,XS2513869862.SG,Europe/Berlin,CET,XS2513869862.SG,
XS253836822.MU,MUN,,3600000,,1,EQUITY,,XS253836822.MU,Europe/Berlin,CET,XS253836822.MU,
XUCS.DU,DUS,,3600000,,1,ETF,X(IE)-MSCI USA CO.ST.1DDL,XUCS.DU,Europe/Berlin,CET,XUCS.DU,
Y7C0.MU,MUN,,3600000,,1,ETF,AGIF-ALLZ GREEN BD ATEO,Y7C0.MU,Europe/Berlin,CET,Y7C0.MU,1c475320-f628-3add-9085-4f4a4ababbf7
Y9V1.SG,STU,,3600000,,1,MUTUALFUND,VITRUVIUS EUROPEAN EQ-B CAP,Y9V1.SG,Europe/Berlin,CET,Y9V1.SG,
YDFC.Z,ZRH,,3600000,,1,INDEX,STXEE 300 CHEM. PR USD,YDFC.Z,Europe/Zurich,CET,YDFC.Z,
YF5M.MU,MUN,,3600000,,1,ETF,F.T.I.F.-F.G.A.P.M.NACCEO,YF5M.MU,Europe/Berlin,CET,YF5M.MU,
YFPJ.F,FRA,2006-08-31 06:00:00,3600000,Universal Inv FIVV Aktien China Select,1,ETF,FIVV-MIC-MANDAT-CHINA,YFPJ.F,Europe/Berlin,CET,YFPJ.F,614391aa-bc1d-3a30-af59-f49bbd542351
ZESG.TO,TOR,2020-01-23 14:30:00,-18000000,BMO Balanced ESG ETF,1,ETF,BMO BALANCED ESG ETF,ZESG.TO,America/Toronto,EST,ZESG.TO,7feaae54-6a60-3db5-9601-5557ed85783a
ZIMLAB.NS,NSI,2022-11-25 03:45:00,19800000,,1,EQUITY,Zim Laboratories Limited,ZIMLAB.NS,Asia/Kolkata,IST,ZIMLAB.NS,afc3cc33-41fc-3554-86bb-3fc893a07883
ZIPTAX,NAS,,-18000000,"Jones Lang LaSalle Income Property Trust, Inc.",1,MUTUALFUND,Jones Lang LaSalle Income Prope,ZIPTAX,America/New_York,EST,ZIPTAX,81b7d53f-05a0-3218-924a-0a479b196b49
ZK38.Z,ZRH,,3600000,,1,INDEX,ESTX TR.EXP.50 NR EO,ZK38.Z,Europe/Zurich,CET,ZK38.Z,
ZMK.F,FRA,2019-08-07 06:00:00,3600000,Mkango Resources Ltd.,1,EQUITY,MKANGO RESOURCES LTD.,ZMK.F,Europe/Berlin,CET,ZMK.F,44df7b4d-aab6-341b-a6d1-708aae7e9acd
ZNWLF,PNK,2022-05-27 13:30:00,-18000000,Zinnwald Lithium Plc,1,EQUITY,ZINNWALD LITHIUM PLC,ZNWLF,America/New_York,EST,ZNWLF,fb7f9449-2009-3e4a-b1fd-7c0470130037
ZOE.HA,HAN,2021-09-20 06:00:00,3600000,,1,EQUITY,"ZOETIS INC. CL.A  DL -,01",ZOE.HA,Europe/Berlin,CET,ZOE.HA,ced58338-408c-3df0-99c6-95f2dff1d0de
ZPRI.DU,DUS,,3600000,,1,ETF,SPDR MORNINGST.MA.G.I.UE,ZPRI.DU,Europe/Berlin,CET,ZPRI.DU,
ZPRP.DE,GER,2015-08-10 07:00:00,3600000,SPDR FTSE EPRA Europe ex UK Real Estate UCITS ETF,1,ETF,FTSE EPRA N.D.E.XUK I.UE,ZPRP.DE,Europe/Berlin,CET,ZPRP.DE,531ed42f-8546-362a-8b11-04fa132de741
ZPYLT.IS,IST,,7200000,,1,INDEX,ZIRAAT PORTFOY YILDIZ PAZAR LIK,ZPYLT.IS,Europe/Istanbul,TRT,ZPYLT.IS,
ZZ4L.Z,ZRH,,3600000,,1,INDEX,STX NORDIC LARGE RE.NOK,ZZ4L.Z,Europe/Zurich,CET,ZZ4L.Z,
ZZ91.Z,ZRH,,3600000,,1,INDEX,ESTX 50 DOUB.SHORT RE EO,ZZ91.Z,Europe/Zurich,CET,ZZ91.Z,
^106331-EUR-GRTR,MSC,,-18000000,,1,INDEX,MSCI EUROPE ex EMU GRTR EUR,^106331-EUR-GRTR,America/New_York,EST,^106331-EUR-GRTR,
^106335-EUR-NETR,MSC,,-18000000,,1,INDEX,MSCI EMU VALUE NETR EUR,^106335-EUR-NETR,America/New_York,EST,^106335-EUR-NETR,
^106803-EUR-STRD,MSC,,-18000000,,1,INDEX,MSCI WRLD/INFORMATION T STRD EU,^106803-EUR-STRD,America/New_York,EST,^106803-EUR-STRD,
^106824-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI WRLD/REAL ESTATE NETR USD,^106824-USD-NETR,America/New_York,EST,^106824-USD-NETR,
^106827-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI WRLD/TELECOM SVC NETR USD,^106827-USD-NETR,America/New_York,EST,^106827-USD-NETR,
^108145-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI AC EUROPE/CONSUMER NETR US,^108145-USD-NETR,America/New_York,EST,^108145-USD-NETR,
^108544-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI AC FE exJP/INFORMATION TEC,^108544-USD-STRD,America/New_York,EST,^108544-USD-STRD,
^109904-USD-STRD,MSC,1998-12-31 05:00:00,-18000000,,1,INDEX,MSCI ACWI exEUROPE/ENERGY,^109904-USD-STRD,America/New_York,EST,^109904-USD-STRD,fee6ccea-5be8-3061-a15d-1a105ef1c642
^110054-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI ACWI exJP/UTILITIES,^110054-USD-STRD,America/New_York,EST,^110054-USD-STRD,
^111827-EUR-GRTR,MSC,,-18000000,,1,INDEX,MSCI EMU + UK/CONSUMER GRTR EUR,^111827-EUR-GRTR,America/New_York,EST,^111827-EUR-GRTR,
^118946-TWD-STRD,MSC,,-18000000,,1,INDEX,MSCI TW/INDUSTRIALS STRD TWD,^118946-TWD-STRD,America/New_York,EST,^118946-TWD-STRD,
^126240-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI MSCI US IMI/MEDIA NETR USD,^126240-USD-NETR,America/New_York,EST,^126240-USD-NETR,
^127261-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI EM EUROPE 10-40,^127261-USD-STRD,America/New_York,EST,^127261-USD-STRD,
^137095-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI UNITED ARAB EMIRAT NETR US,^137095-USD-NETR,America/New_York,EST,^137095-USD-NETR,
^650064-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI ACWI ex USA LARGE CAP,^650064-USD-STRD,America/New_York,EST,^650064-USD-STRD,
^650979-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI BR LARGE/CONSUMER STAPLES,^650979-USD-STRD,America/New_York,EST,^650979-USD-STRD,
^652679-USD-GRTR,MSC,,-18000000,,1,INDEX,MSCI ACWI MID VALUE GRTR USD,^652679-USD-GRTR,America/New_York,EST,^652679-USD-GRTR,
^652727-AUD-STRD,MSC,,-18000000,,1,INDEX,MSCI AUSTRALIA MID GROW STRD AU,^652727-AUD-STRD,America/New_York,EST,^652727-AUD-STRD,
^652838-AUD-GRTR,MSC,,-18000000,,1,INDEX,MSCI AU MID/FINANCIALS GRTR AUD,^652838-AUD-GRTR,America/New_York,EST,^652838-AUD-GRTR,
^653232-USD-GRTR,MSC,,-18000000,,1,INDEX,MSCI USA MID/ENERGY GRTR USD,^653232-USD-GRTR,America/New_York,EST,^653232-USD-GRTR,
^653406-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI ACWI MID/CONSUMER STAPLES,^653406-USD-STRD,America/New_York,EST,^653406-USD-STRD,
^655117-JPY-GRTR,MSC,,-18000000,,1,INDEX,MSCI JAPAN SMALL VALUE GRTR JPY,^655117-JPY-GRTR,America/New_York,EST,^655117-JPY-GRTR,
^655132-GBP-GRTR,MSC,,-18000000,,1,INDEX,MSCI UNITED KINGDOM SMA GRTR GB,^655132-GBP-GRTR,America/New_York,EST,^655132-GBP-GRTR,
^655408-EUR-STRD,MSC,,-18000000,,1,INDEX,MSCI EUROPE SMALL/HEALT STRD EU,^655408-EUR-STRD,America/New_York,EST,^655408-EUR-STRD,
^655879-USD-GRTR,MSC,,-18000000,,1,INDEX,MSCI ACWI SMALL/FINANCI GRTR US,^655879-USD-GRTR,America/New_York,EST,^655879-USD-GRTR,
^656000-HKD-NETR,MSC,,-18000000,,1,INDEX,MSCI CN SMALL/INFORMATI NETR HK,^656000-HKD-NETR,America/New_York,EST,^656000-HKD-NETR,
^656034-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI EM SMALL/MATERIALS,^656034-USD-STRD,America/New_York,EST,^656034-USD-STRD,
^662264-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI PACIFIC SMID/UTILITIES,^662264-USD-STRD,America/New_York,EST,^662264-USD-STRD,
^662640-HKD-NETR,MSC,,-18000000,,1,INDEX,MSCI CN SMID/HEALTH CAR NETR HK,^662640-HKD-NETR,America/New_York,EST,^662640-HKD-NETR,
^665039-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI ACWI IMI/INFORMATI NETR US,^665039-USD-NETR,America/New_York,EST,^665039-USD-NETR,
^665305-INR-GRTR,MSC,,-18000000,,1,INDEX,MSCI IN IMI/CONSUMER DI GRTR IN,^665305-INR-GRTR,America/New_York,EST,^665305-INR-GRTR,
^700659-CNY-NETR,MSC,,-18000000,,1,INDEX,MSCI CHINA(CNY) NETR CNY,^700659-CNY-NETR,America/New_York,EST,^700659-CNY-NETR,
^700861-EUR-NETR,MSC,,-18000000,,1,INDEX,MSCI EUROPE ex UK ESG L NETR EU,^700861-EUR-NETR,America/New_York,EST,^700861-EUR-NETR,
^701267-EUR-STRD,MSC,,-18000000,,1,INDEX,MSCI PACIFIC ex JAPAN e STRD EU,^701267-EUR-STRD,America/New_York,EST,^701267-EUR-STRD,
^701322-CAD-GRTR,MSC,,-18000000,,1,INDEX,MSCI EM (EMERGING MARKE GRTR CA,^701322-CAD-GRTR,America/New_York,EST,^701322-CAD-GRTR,
^702620-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI BELGIUM IMI 25-50 NETR USD,^702620-USD-NETR,America/New_York,EST,^702620-USD-NETR,
^702668-CNY-STRD,MSC,,-18000000,,1,INDEX,MSCI CHINA A 50 STRD CNY,^702668-CNY-STRD,America/New_York,EST,^702668-CNY-STRD,
^703025-USD-GRTR,MSC,,-18000000,,1,INDEX,MSCI USA MOMENTUM GRTR USD,^703025-USD-GRTR,America/New_York,EST,^703025-USD-GRTR,
^703462-CHF-DHED,MSC,,-18000000,,1,INDEX,100CHFMCPNET106400 DHED CHF,^703462-CHF-DHED,America/New_York,EST,^703462-CHF-DHED,
^705385-EUR-GRTR,MSC,,-18000000,,1,INDEX,MSCI EUROPE SECTOR NEUT GRTR EU,^705385-EUR-GRTR,America/New_York,EST,^705385-EUR-GRTR,
^705522-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI PHILIPPINES FACTOR NETR US,^705522-USD-NETR,America/New_York,EST,^705522-USD-NETR,
^705992-CHF-STRD,MSC,,-18000000,,1,INDEX,MSCI EMU ex FI ex CONTR STRD CH,^705992-CHF-STRD,America/New_York,EST,^705992-CHF-STRD,d1949902-1638-36ac-985c-1eef80ef2fb0
^706146-USD-GRTR,MSC,,-18000000,,1,INDEX,MSCI WORLD CORE INFRAST GRTR US,^706146-USD-GRTR,America/New_York,EST,^706146-USD-GRTR,
^706732-GBP-STRD,MSC,,-18000000,,1,INDEX,MSCI USA SELECT DYNAMIC STRD GB,^706732-GBP-STRD,America/New_York,EST,^706732-GBP-STRD,
^706755-EUR-GRTR,MSC,,-18000000,,1,INDEX,MSCI EMU SELECT DYNAMIC GRTR EU,^706755-EUR-GRTR,America/New_York,EST,^706755-EUR-GRTR,
^708895-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI INDONESIA ESG LEADERS,^708895-USD-STRD,America/New_York,EST,^708895-USD-STRD,
^709021-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI WORLD ex JAPAN ex COAL,^709021-USD-STRD,America/New_York,EST,^709021-USD-STRD,
^710158-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI EAFE SECTOR NEUTRA NETR US,^710158-USD-NETR,America/New_York,EST,^710158-USD-NETR,
^710462-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI NETHERLANDS IMI 25 NETR US,^710462-USD-NETR,America/New_York,EST,^710462-USD-NETR,
^710465-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI PHILIPPINES IMI 25 NETR US,^710465-USD-NETR,America/New_York,EST,^710465-USD-NETR,
^710465-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI PHILIPPINES IMI 25-50,^710465-USD-STRD,America/New_York,EST,^710465-USD-STRD,
^711748-USD-GRTR,MSC,,-18000000,,1,INDEX,MSCI TIAA ESG USA MID C GRTR US,^711748-USD-GRTR,America/New_York,EST,^711748-USD-GRTR,
^716003-CHF-NETR,MSC,,-18000000,,1,INDEX,MSCI WORLD MINIMUM VOLA NETR CH,^716003-CHF-NETR,America/New_York,EST,^716003-CHF-NETR,
^721418-USD-GRTR,MSC,,-18000000,,1,INDEX,MSCI EMERGING MARKETS I GRTR US,^721418-USD-GRTR,America/New_York,EST,^721418-USD-GRTR,
^724022-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI WORLD ex USA DIVERS MULTIP,^724022-USD-STRD,America/New_York,EST,^724022-USD-STRD,
^724364-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI USA MID CAP DIVERS NETR US,^724364-USD-NETR,America/New_York,EST,^724364-USD-NETR,
^726410-USD-STRD,MSC,,-18000000,,1,INDEX,MSCI TURKEY IMI 25-50 CUSTOM,^726410-USD-STRD,America/New_York,EST,^726410-USD-STRD,
^728713-USD-NETR,MSC,,-18000000,,1,INDEX,MSCI EM SELECT ESG ex C NETR US,^728713-USD-NETR,America/New_York,EST,^728713-USD-NETR,
